	1005	8	251.250000	88.000000	9.943162e+04	9.251053e+00	7.709966e-02
	1006	8	251.500000	88.000000	9.943162e+04	9.245304e+00	5.002270e-02
	1007	8	251.750000	88.000000	9.943162e+04	9.240114e+00	2.294573e-02
	1008	8	252.000000	88.000000	9.943162e+04	9.237890e+00	-4.131228e-03
	1009	8	252.250000	88.000000	9.943162e+04	9.237890e+00	-3.120819e-02
	1010	8	252.500000	88.000000	9.943162e+04	9.237890e+00	-6.027610e-02
	1011	8	252.750000	88.000000	9.943162e+04	9.237890e+00	-9.651145e-02
	1012	8	253.000000	88.000000	9.943162e+04	9.237890e+00	-1.327468e-01
	240	168	60.000000	48.000000	1.014086e+05	6.529390e+00	2.153019e+02
	626	171	156.500000	47.250000	9.486262e+04	2.157958e+01	-5.412903e-01
	175	457	43.750000	-24.250000	1.000384e+05	1.023158e+01	5.059076e+01
	522	589	130.500000	-57.250000	9.794238e+04	1.628795e+01	5.719012e-02
	1321	605	330.250000	-61.250000	9.693462e+04	1.173554e+01	-2.940140e-01
	173	610	43.250000	-62.500000	9.742612e+04	8.236149e+00	-1.853079e-01
	804	633	201.000000	-68.250000	9.668938e+04	9.139171e+00	-1.438961e-01
2007	1	8	11	18
	1001	8	250.250000	88.000000	9.965412e+04	7.652356e+00	1.842129e-01
	1002	8	250.500000	88.000000	9.965412e+04	7.652356e+00	1.575342e-01
	1003	8	250.750000	88.000000	9.965412e+04	7.652356e+00	1.308554e-01
	600	57	150.000000	75.750000	1.005311e+05	1.282203e+01	1.039128e+00
	242	165	60.500000	48.750000	1.015554e+05	4.965741e+00	1.675186e+02
	638	167	159.500000	48.250000	9.512712e+04	2.074641e+01	-1.900862e-01
	1025	214	256.250000	36.500000	1.018849e+05	1.150894e+01	1.866449e+03
	538	600	134.500000	-60.000000	9.775912e+04	1.741780e+01	-2.776882e-01
	1326	604	331.500000	-61.000000	9.711538e+04	1.165963e+01	-3.358240e-01
	178	611	44.500000	-62.750000	9.768712e+04	7.940401e+00	1.348373e-01
	813	629	203.250000	-67.250000	9.680712e+04	1.094210e+01	1.101495e-01
2007	1	9	9	0
	603	63	150.750000	74.250000	1.009035e+05	1.316542e+01	-2.876429e-01
	604	63	151.000000	74.250000	1.009035e+05	1.316542e+01	7.152499e-02
	174	150	43.500000	52.500000	1.011550e+05	4.224080e+00	1.842219e+02
	648	161	162.000000	49.750000	9.554425e+04	1.756146e+01	5.676705e-01
	244	164	61.000000	49.000000	1.016912e+05	6.523460e+00	1.869846e+02
	1329	603	332.250000	-60.750000	9.746125e+04	1.207040e+01	1.933713e-01
	558	609	139.500000	-62.250000	9.824050e+04	1.628417e+01	4.362676e-01
	190	612	47.500000	-63.000000	9.786050e+04	1.101699e+01	3.566295e-01
	1092	612	273.000000	-63.000000	9.650475e+04	1.422589e+01	2.343849e-01
2007	1	9	10	6
	605	69	151.250000	72.750000	1.011452e+05	1.081761e+01	-1.032807e-01
	181	151	45.250000	52.250000	1.013535e+05	4.887263e+00	2.175696e+02
	658	156	164.500000	51.000000	9.573825e+04	1.726682e+01	3.745480e-01
	252	158	63.000000	50.500000	1.018812e+05	7.242104e+00	1.960864e+02
	568	377	142.000000	-4.250000	1.004028e+05	7.818583e+00	1.535567e+01
	470	566	117.500000	-51.500000	9.572775e+04	2.027119e+01	7.630327e-02
	1091	616	272.750000	-64.000000	9.645650e+04	1.151089e+01	1.435975e-01
	1092	616	273.000000	-64.000000	9.645650e+04	1.159640e+01	4.103852e-01
	585	617	146.250000	-64.250000	9.862575e+04	1.416792e+01	2.455343e-01
	843	626	210.750000	-66.500000	9.693050e+04	9.983978e+00	-2.111903e-01
2007	1	9	11	12
	816	14	204.000000	86.500000	9.935350e+04	1.325105e+01	2.379687e-01
	817	14	204.250000	86.500000	9.935350e+04	1.323151e+01	3.367199e-01
	663	151	165.750000	52.250000	9.599025e+04	1.468139e+01	9.574991e-01
	191	153	47.750000	51.750000	1.014442e+05	5.353444e+00	4.733316e+01
	252	155	63.000000	51.250000	1.016140e+05	7.958247e+00	2.397520e+02
	205	477	51.250000	-29.250000	9.996775e+04	1.816193e+01	1.181133e-01
	469	569	117.250000	-52.250000	9.573675e+04	1.783388e+01	1.896383e-02
	1420	592	355.000000	-58.000000	9.693900e+04	1.645169e+01	1.858057e-01
	1087	619	271.750000	-64.750000	9.639575e+04	1.150104e+01	5.816072e-01
